symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
UCOBANK.NS,UCO BANK,India,9343134.0,13.9,INR,Financial Services,Banks—Regional,0.06347,0.00982,,0.00102,0.011770001,0.002314248239121265,530568870.0693257,0.05424870136998965,0.514,504215051.76607895,33676942.11818544,516683126.2306505,0.050750102561435737,1667128668.2086358,22.598000000000006,2263911539.4897003,3056143888.8125405,81.7647,3.744,9.928572,,4.2669510000000015,0.61509866,5.76,1.066511,0.22257622770372165,0.14634216806207995,0.17977020423304266,0.1766363241403618,0.13937283,
MAHABANK.NS,BK OF MAHARASHTRA,India,7001629.0,19.3,INR,Financial Services,Banks—Regional,0.14362,0.22275,,0.00356,0.057800002,0.012388034691766771,644703374.6477375,0.10011165617939873,0.706,563229593.4406905,92594979.64122564,1322935879.2351167,0.2041983740401116,1043091536.870599,18.762,1726906151.9663944,1360546735.8098307,21.20879,1.035,,,2.6786058,1.028675,2.11,0.946949,0.4356231979522381,0.1436195230748785,0.25978571827095864,0.3089445845828494,0.04010025,
CUB.NS,CITY UNION BANK,India,2012144.0,153.55,INR,Financial Services,Banks—Regional,0.34445,0.39793998,,,,0.07076154321736668,241782612.29493776,0.3274116729359149,0.07400000000000001,237335073.5842188,83283056.34197159,492498329.9561904,0.6665987854414763,183192588.58499885,77.707,1544367625.4757288,1220981148.3524876,29.540209,0.123,13.612589000000002,0.9,6.387422,1.9760125,5.05,0.769672,2.722644987201488,1.796945691552982,2.0714413978401427,2.2092279262944405,0.0,
RBLBANK.NS,RBL BANK LIMITED,India,8159255.0,181.0,INR,Financial Services,Banks—Regional,0.13994999,0.18821,-1036127030.1607584,0.00558,0.04558,0.13177601738055206,515007377.88273895,0.9483653151669584,-0.06,515007357.84407187,72077942.50430179,912731329.7332476,1.5304532002057003,1528239669.7924385,212.386,1473517478.242391,2371161441.1077323,18.698347,-0.341,8.701922999999999,,2.861158,0.8522219000000001,4.604,1.359189,3.7341075999468414,2.1182178000427574,2.364522559471187,2.7235573455367,0.0,
PSB.NS,PUNJAB & SIND BANK,India,1060533.0,17.85,INR,Financial Services,Banks—Regional,0.0,6.2148900000000005,,-0.02343,-0.34847,-0.4861282624648257,-63828856.1683972,-0.039873135837565785,1.753,-137594840.6339741,-332456779.4020119,783969309.1046588,0.19390677598849,359872408.2314479,87.275,984782876.9567393,451016630.1940404,,,,,-15.42849,0.20452592,-7.066,0.9916,0.3233140922301767,0.14021621684087665,0.23590583471141235,0.2546098476312641,0.088709675,
EQUITASBNK.NS,Equitas Small Fin Bnk Ltd,India,1655596.0,60.25,INR,Financial Services,Banks—Regional,0.14423999,0.40979,,,,0.047510155026665966,319462243.95666414,0.2838357399157552,0.301,291703162.9368972,46077757.99458013,403131813.0797436,0.35384855576164137,567034365.22207,29.79,937033890.6405494,1132455265.7585788,17.26361,-0.7929999999999999,,,2.93316,2.0224907,3.545,,1.0454956750853714,0.4090774093270236,0.8183627742781696,0.8056996707633459,,
CSBBANK.NS,CSB Bank Limited,India,428186.0,307.2,INR,Financial Services,Banks—Regional,0.19372,0.34569,,,,0.17139050194433367,158702354.23404807,0.9157344149953484,0.217,152745202.86363083,30744135.07536387,145008228.84270248,0.8358520110708568,194113613.3678633,125.558,725515506.5112122,860586020.1633817,24.400318,0.139,,,4.5715485000000005,2.4466782000000005,5.422999999999999,,5.091346126066783,2.6300750576366374,4.264420306586467,4.050024946408038,,
KARURVYSYA.NS,KARUR VYSYA BANK,India,2665237.0,49.9,INR,Financial Services,Banks—Regional,0.14095001,0.2186,,,,0.061259512212033476,350356836.31462955,0.4381416445653995,0.097,343216695.15274423,49383238.94075704,548859524.1661552,0.6866510657722152,344181692.7794206,87.355,542979377.6906284,274644855.3932985,11.088889,0.032,4.4753365999999986,,1.5497895000000002,0.5712323,0.784,1.557913,0.8787336696192802,0.398867490625018,0.5993600725730497,0.7071171881410088,0.010952902,
UJJIVANSFB.NS,Ujjivan Small Financ Bank,India,6854402.0,20.65,INR,Financial Services,Banks—Regional,0.006690000000000001,0.00822,41030261.69961922,0.00043000001,0.00259,0.0006806612468003723,168842101.0088347,0.1017180167218476,0.155,168842106.23631307,1129897.6696886176,232994426.5691321,0.13485260621608972,442064984.7044208,18.63,485850594.49595815,946418259.8201158,413.0,0.866,,,2.8775442000000004,1.1084273,5.605,,0.6071498321459319,0.24231540386093245,0.3078857751737766,0.3895982049264157,,
DCBBANK.NS,DCB BANK LIMITED,India,1257744.0,91.95,INR,Financial Services,Banks—Regional,0.25841,0.34846002,-113816088.4156078,0.0086,0.09352,0.1456615068152796,176894327.47909188,0.5699993412955675,0.091,176894328.78596148,45711848.44824258,413752181.1863382,1.3329661460590403,610178765.5461062,121.089,388756665.7455898,644332070.3437165,8.593458,0.133,7.116873,,2.1976774,0.7593588000000001,3.642,0.997218,1.7220729544049411,1.0114626127453528,1.263666459001427,1.3663518451004522,0.010649627,
J&KBANK.NS,JAMMU & KASHMIR BA,India,6681702.0,38.7,INR,Financial Services,Banks—Regional,0.12519,0.15728,-1398844887.3014033,0.00374,0.065170005,,465907165.0761843,0.6535437027278452,1.186,28554733.06869593,58325861.80270068,1293760026.0072224,1.8148470823438316,274333715.8803931,,375868687.21944666,-646286673.2980868,,,,0.48,0.8067459,,-1.3869999999999998,1.509302,0.6030658646651296,0.19126581035090454,0.4973175710216274,0.4342146103416595,,
KTKBANK.NS,KARNATAKA BANK,India,2778428.0,72.0,INR,Financial Services,Banks—Regional,0.17909999,0.22378999,,,,0.20939862596566644,297948563.67256606,0.9585616206440278,-0.188,311885789.8963985,53362479.11978597,723620510.7502643,2.329848994897929,240257080.76562253,208.346,304456843.9496842,-220587989.41099107,4.6807957,-0.461,3.4204276,,1.0218437,0.345579,-0.74,1.154883,1.0312017889025635,0.5377223849722939,0.8321839820647493,0.8558464351956178,0.047651466,
SOUTHBANK.NS,SOUTH INDIA BANK,India,23590613.0,10.4,INR,Financial Services,Banks—Regional,0.03004,0.04204,834727538.6524755,0.00065,0.01097,0.00462849647824253,280587620.0897918,0.15408809305066826,1.024,280587624.44602376,8427947.993505403,1193589830.7824829,0.7031502943946563,559268033.0291505,34.222,296284970.95437014,-332756571.80185705,30.588234000000003,,2.300885,1.52,1.0559446,0.30389807,-1.186,1.238757,0.18990448785730374,0.0850826558500465,0.13617006689894662,0.13824040698688944,0.023148147,
SURYODAY.NS,Suryoday Small Fin Bk Ltd,India,325793.0,194.65,INR,Financial Services,Banks—Regional,0.03481,0.03551,-174698521.70250824,0.00196,0.008909999,0.01783332466616975,46385701.77570535,0.5162679424731461,-0.34700000000000003,46385702.64695175,1614528.4774104825,13994395.234215647,0.15618452969081334,226880730.2997336,178.217,281227435.56305933,485329017.61357147,148.58778,,,,6.062804,1.0922078000000002,10.463,,4.034279209785805,1.8854316536370304,2.341210047900524,2.9563603723413467,,
J&KBANK.BO,JAMMU & KASHMIR BANK LTD.,India,1060369.0,38.6,INR,Financial Services,Banks—Regional,-0.74401003,-0.71927,-513907181.87393314,-0.01126,-0.18250999,,216524663.49980065,0.30354768962309386,-0.4920000000000001,28554733.06869593,-161096915.70843658,1333088618.0361593,1.8679386595942609,274929955.0939231,,293231426.5860042,-916509109.8656588,,,,,1.3542633999999998,,-4.2330000000000005,1.004093,0.5486129649210998,0.15042613554288226,0.3754287300062981,0.27635448324637274,,
DHANBANK.NS,DHANLAXMI BANK LTD,India,2946793.0,17.05,INR,Financial Services,Banks—Regional,0.08957999999999999,0.10244001,,,,0.020011440655930936,57581217.96307787,0.2281168102526767,0.17,55633166.34598161,5158050.9282532185,134086186.44404766,0.5331891810686035,20419837.40401116,34.368,58886784.17232632,-59575452.17350505,11.598639,0.115,,,1.0226735,0.496101,-1.035,0.803713,0.2749871437073503,0.1579134092576863,0.2188325908463196,0.21285789616738024,,
GGAL.BA,GPO FIN GALICIA,Argentina,1954209.0,198.05,ARS,Financial Services,Banks—Regional,0.09575,0.19636999,1218796748.8,0.017740000000000002,0.10334000000000002,0.1189,1806507868.16,1.24182,-0.095,1805563650.0,172971622.4,3133288611.84,2.12471,1415727513.6,139.29399999999998,2920623636.48,717892976.64,17.690935,-0.81,18.492064000000003,,1.6574855,1.4218128,0.397,2.571556,2.2,0.95,1.7117714000000002,1.4245595,0.0051067034,
BMA.BA,BANCO MACRO S.A.,Argentina,255859.0,353.55,ARS,Financial Services,Banks—Regional,0.25242,0.34778000000000003,1007879864.32,0.035910000000000004,0.15809,0.47339,905307668.48,1.41583,-0.075,912534700.0,228520140.8,2559924797.44,4.0035500000000015,456306565.12,231.58599999999998,2260075315.2,-107987240.96,7.4684715,-0.772,32.43578,,2.4964721,1.5266466,-0.11900000000000001,2.168877,3.7725,1.835,2.9547570000000003,2.511084,0.044343635,
SUPV.BA,GRUPO SUPERVIELLE,Argentina,421519.0,87.25,ARS,Financial Services,Banks—Regional,0.032479997999999996,0.027520001000000002,482589163.52,0.0045899999999999995,0.0342,0.0665,387196436.48,0.84777,-0.159,416497110.0,12577479.68,706582200.32,1.5470700000000002,87743457.28,89.182,398489927.68,-219304120.32,13.1203,,9.651548,,1.0291673000000001,0.97833645,-0.5660000000000001,2.4262,1.04,0.485,0.7969571999999999,0.6597447,0.009413735,
BHIP.BA,BCO HIPOTECAR SA,Argentina,167540.0,9.95,ARS,Financial Services,Banks—Regional,0.00012000000400000001,0.05217,-173286400.0,0.00017999999,0.0014399998999999998,2e-05,211160739.84,0.14359,-0.033,209359650.0,25120.0,567056506.88,0.3855,174082908.16,12.335,149249996.8,-236770590.72,4974.9995,,8.223139999999999,,0.7068075,0.8066477,-1.121,2.241075,0.114,0.075,0.09682941,0.08929788000000001,,
ITUB4.SA,ITAUUNIBANCOPN      N1,Brazil,32569795.0,27.82,BRL,Financial Services,Banks—Regional,0.25373,0.4273,-12326476285.2683,0.01444,0.19,0.5379316236560874,20805592173.614662,2.1298902303389804,0.7440000000000001,14092745208.65907,5279059179.883621,67126766739.940994,6.863802446847951,111640087641.18054,14.658,49816716291.58175,98275429963.25797,9.819979,3.878,9.211921,,2.3943906000000004,1.8979397,4.724,0.981157,6.520498396170153,4.211550798691146,5.7055310369283845,5.560193988620062,0.016175438,2.84
ITUB3.SA,ITAUUNIBANCOON      N1,Brazil,1156260.0,25.86,BRL,Financial Services,Banks—Regional,0.25373,0.4273,-12326476285.2683,0.01444,0.19,0.5379316236560874,20805592173.614662,2.1298902303389804,0.7440000000000001,14092745208.65907,5279059179.883621,67126766739.940994,6.863802446847951,111640087641.18054,14.658,49816585629.45244,94635687023.29823,9.128133,3.878,,,2.3943844,1.7642243999999998,4.5489999999999995,0.981157,5.724898853946709,4.006479794967682,5.247647740292397,4.999302577410983,0.017343868000000002,2.83
BBDC4.SA,BRADESCO    PN      N1,Brazil,37535928.0,20.02,BRL,Financial Services,Banks—Regional,0.23076001,0.40187,-22168388849.264496,0.01355,0.15037,0.4118509324779574,17341911786.38985,1.7843076129531423,0.613,11636691255.82295,4001881586.5890813,77151320850.4328,7.945741872048227,93411911742.22667,15.087,34317179415.94158,53303422768.09362,9.230061,0.7040000000000001,5.576601999999999,,1.9788578999999997,1.3269701999999999,3.074,1.173171,5.474256516062477,3.312552557584745,4.299058773352247,4.614540765002659,0.048242655,2.5
BBDC3.SA,BRADESCO    ON      N1,Brazil,7168073.0,17.28,BRL,Financial Services,Banks—Regional,0.23076001,0.40187,-22168388849.264496,0.01355,0.15037,0.4118509324779574,17341911786.38985,1.7843076129531423,0.613,11636691255.82295,4001881586.5890813,77151320850.4328,7.945741872048227,93411911742.22667,15.087,34317076752.83999,48251660861.772766,7.9668054999999995,0.7040000000000001,,,1.978852,1.145357,2.782,1.173171,4.665365334708811,3.0588030142329816,3.6943161559664084,3.988837612469576,0.05632377400000001,1.52
SANB11.SA,SANTANDER BRUNT,Brazil,2303204.0,35.83,BRL,Financial Services,Banks—Regional,0.29531,0.6379100000000001,2975295680.1598988,0.0174,0.15029,0.3955212044036816,10005725542.108671,1.33960734376763,1.901,6847593292.92864,2954796891.9989038,23168473675.967697,3.1028382146714164,47141371862.00938,14.203,26276714183.94236,74835614598.76529,17.201153,0.9490000000000001,10.036415,,2.6261678,2.5227065,7.479,0.916105,8.962362384951401,5.0204419800448115,7.524017150502104,7.64017392414449,0.03478499,5.23
ITSA4.SA,ITAUSA      PN      N1,Brazil,29796118.0,10.88,BRL,Financial Services,Banks—Regional,1.5062,0.22323,337038004.38304937,0.01426,0.19902,0.2521613823562598,1407774488.7544932,0.16728477248182594,0.887,351658795.27394056,2120396117.3223293,1235552760.976805,0.14696755266848274,1607908525.0297394,7.266,17418907557.08635,18427275429.486614,8.192772,4.876,8.119403,,12.373365,1.4973851,13.09,1.056527,2.3450249036896147,1.6633536968680989,2.1476034281661533,2.073336394526024,0.023111511,4.38
ITSA3.SA,ITAUSA      ON      N1,Brazil,145996.0,10.98,BRL,Financial Services,Banks—Regional,1.5062,0.22323,337038004.38304937,0.01426,0.19902,0.2521613823562598,1407774488.7544932,0.16728477248182594,0.887,351658795.27394056,2120396117.3223293,1235552760.976805,0.14696755266848274,1607908525.0297394,7.266,17418888891.067875,18586980328.033657,8.268072,4.876,,,12.373352,1.5111477,13.203,1.056527,2.424774738470962,1.9026032012121408,2.1739694830671032,2.171304129660375,0.022966936,3.63
BBAS3.SA,BRASIL      ON      NM,Brazil,11565648.0,28.94,BRL,Financial Services,Banks—Regional,0.23062,0.32716,-9898688370.182629,0.00984,0.13473,1.0568751914118537,13201088913.551798,4.626629700672158,0.33299999999999996,10964858140.52451,3016960955.5176578,15496176992.315157,5.430773868050742,157673824189.0527,50.201,15679842836.574413,158344344904.6129,5.199425,0.721,5.205036,,1.1877688999999998,0.57648253,11.995,0.902646,7.701555473170103,5.130572704266671,5.698912560163767,5.928004593884492,0.06532066,3.41
BIDI3.SA,BANCO INTER ON      N2,Brazil,688553.0,19.4,BRL,Financial Services,Banks—Regional,0.020419999999999997,-0.00825,-1127525609.5398054,0.0023700001,0.0092400005,0.002278566708038492,250070423.71669436,0.10842179919083156,1.1909999999999998,167719598.9619433,5107217.395509277,1342424174.770064,0.5212221344638049,893776893.3425748,3.3539999999999996,9581480385.517498,9061224229.661987,1616.6666,31.271,,,38.315129999999996,5.784138,36.235,0.9751049999999999,5.525524266993343,0.9778848788665196,4.351086046519125,4.186304089685522,0.004456327800000001,
BIDI4.SA,BANCO INTER PN      N2,Brazil,5123475.0,19.89,BRL,Financial Services,Banks—Regional,0.020419999999999997,-0.00825,-1127525609.5398054,0.0023700001,0.0092400005,0.002278566708038492,250070423.71669436,0.10842179919083156,1.1909999999999998,167719598.9619433,5107217.395509277,1342424174.770064,0.5212221344638049,893776893.3425748,3.3539999999999996,9581473385.76057,9300819687.270266,1657.4999,31.271,16.303278,,38.3151,5.930232,37.193000000000005,0.9751049999999999,5.497042183142861,1.038646657747546,4.143899203726688,4.149956963200569,0.004770993,
BPAN4.SA,BANCO PAN   PN      N1,Brazil,6142057.0,16.68,BRL,Financial Services,Banks—Regional,0.104040004,0.18308,-909126485.3140768,0.01932,0.13754,0.11563726043295346,1339385599.7317815,1.1115607924047777,0.146,1221247196.1185706,139349739.07896647,304344740.38072824,0.2525411434742662,2216489558.1682487,4.613,3816675406.930479,5728807561.963282,27.389162,0.40700000000000003,,,2.8495717000000003,3.6158683,4.277,0.9869889999999999,4.9938587017843625,1.3747352471832237,3.5527193749093313,3.5357620915875496,0.0001744186,
BRSR6.SA,BANRISUL    PNB     N1,Brazil,1619110.0,11.94,BRL,Financial Services,Banks—Regional,0.13638,0.29790002,743105910.2512934,0.00969,0.10604000000000001,0.4152687825400152,1245199884.305034,3.044734763616435,0.198,1165778147.9391994,169817396.3397218,3509694844.886604,8.58165186414997,2843955741.0583663,21.156,962927686.4630313,261907425.86050707,5.459533,1.214,4.160279,,0.77331173,0.56437886,0.21,1.090174,2.8292203291477938,2.1494479279163112,2.300484431083673,2.3957216837795583,0.06253102,4.79
